,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
76,99.26289792060852,1.5702678540718635,0.36405515670776367,0.014398634087792704,0.8,6,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-111.13206761121435,-105.90591594399874,-105.23211939482448,-108.15701391082393,-105.7665683651841,-107.2387370452091,2.189587285459406,41
77,94.9002516746521,0.6939950914372381,0.3573392391204834,0.020388551845728506,0.8,6,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-110.78266876451804,-105.14503812806196,-105.31553583314161,-107.82841564807694,-105.06023015615342,-106.8263777059904,2.2309254620459082,19
78,98.52786889076233,1.3104319669493538,0.36583895683288575,0.015309764200979492,0.8,6,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-110.85838784718302,-105.56709416442857,-105.36912189006478,-108.05155204110547,-105.2457078738521,-107.01837276332681,2.1809059626323415,34
79,93.9867968082428,1.0169731996740465,0.36053919792175293,0.010201892613122321,0.8,6,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-110.60257089898124,-105.17934026636544,-105.17819734535766,-107.68263170572189,-105.00752434484365,-106.73005291225397,2.176413195671326,8
80,139.75266966819763,2.121461761575611,0.5214870929718017,0.02223765601912063,0.8,8,5,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-112.3827237000907,-107.06416349228948,-107.02951168517752,-106.65462781500602,-104.85126026161925,-107.5964573908366,2.5273013132141156,60
81,134.4936028957367,1.5318638188927045,0.5333072662353515,0.013610625319964681,0.8,8,5,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-111.71292307131901,-106.57707335441859,-106.59951981827611,-105.84590163133194,-103.75844929142266,-106.89877343335365,2.6206585108149,25
82,138.087219953537,1.4082221688685963,0.5381188869476319,0.033658674371398634,0.8,8,7,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-112.47196339449006,-106.95969870540945,-106.96160124850176,-106.49881571572564,-104.9015030450278,-107.55871642183095,2.5705850309147467,59
83,132.6116707801819,1.6694376350394107,0.5154981136322021,0.017547964202840438,0.8,8,7,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-111.67614746241823,-106.43973261130097,-106.22587166734533,-105.96971061464176,-103.76163510763986,-106.81461949266922,2.613664211167925,17
84,137.81231212615967,2.0191379282474635,0.5331058502197266,0.015490112403662586,0.8,8,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-112.12517136495404,-106.9750350222146,-106.52654061750874,-106.77599706992967,-104.6770614498425,-107.41596110488993,2.4929208240018963,50
85,132.8284816265106,0.8246316168118659,0.5531305789947509,0.04225125157240449,0.8,8,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-111.88161583825534,-106.38516489967728,-106.33223297097969,-105.70914430698869,-103.88610854271802,-106.8388533117238,2.679063095566894,22
86,137.17856698036195,1.4672839553821395,0.5232006072998047,0.03488353523893855,0.8,8,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-112.28236773600725,-106.83304435745697,-106.92565407341503,-107.45603766503099,-104.94760979165204,-107.68894272471246,2.4488313919649682,65
87,131.76839928627015,1.0943475999121335,0.5002991676330566,0.014007353799190617,0.8,8,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 8, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-111.44400892531105,-106.48018621787347,-106.26817459963142,-106.31194484472184,-104.24192012479138,-106.94924694246583,2.3925942089476,30
88,182.39949517250062,1.449206959081723,0.7781919956207275,0.0422552724523263,0.8,10,5,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 0.8}",-115.76925543560723,-109.2254110585695,-109.69929331381942,-104.80537748190652,-104.78638979300992,-108.85714541658254,4.040048819564117,88
89,176.26550874710082,1.2743174316679324,0.7691925048828125,0.015630510564278798,0.8,10,5,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1}",-114.05885060882864,-108.19357342664613,-108.73863866153444,-103.41433311035983,-103.1930353053206,-107.51968622253791,4.0068559299894195,55
90,180.35412554740907,2.087000904939504,0.7726814270019531,0.02525416112669796,0.8,10,7,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 0.8}",-114.59299130554963,-108.98000176614362,-109.75106145014483,-105.40120826549222,-104.19520998008188,-108.58409455348244,3.6611054985306337,82
91,182.72667574882507,11.507183815130853,0.7428855895996094,0.021321406866758024,0.8,10,7,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 7, 'n_estimators': 100, 'subsample': 1}",-113.87084239900906,-108.0121789996106,-108.60506654417078,-104.03713315407207,-103.48547024148816,-107.60213826767014,3.7450465181006756,61
92,179.81385445594788,2.914120078592038,0.7802099227905274,0.0393120661343154,0.8,10,9,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 0.8}",-114.2790396573152,-109.04674972100074,-109.15788327756937,-105.38315546723749,-104.38598116141942,-108.45056185690844,3.485877083914098,78
93,173.9932963848114,1.2596098083468648,0.7761959552764892,0.027331843500109063,0.8,10,9,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 9, 'n_estimators': 100, 'subsample': 1}",-113.66052782794894,-108.3965136313986,-108.12501554845937,-104.39806590677766,-103.57243983025975,-107.63051254896887,3.580755245041642,62
94,178.83814039230347,2.032770364340907,0.7238692283630371,0.05390739120753096,0.8,10,11,100,0.8,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 0.8}",-114.0482785844797,-109.11602398758961,-109.29314880816612,-105.55735533289898,-104.84103152024701,-108.57116764667629,3.2806660799037135,81
95,169.63223028182983,3.4410849767132294,0.5404958724975586,0.13518770425770818,0.8,10,11,100,1,"{'colsample_bytree': 0.8, 'max_depth': 10, 'min_child_weight': 11, 'n_estimators': 100, 'subsample': 1}",-113.853455414367,-107.88510128208372,-108.05835049030041,-104.54413221208692,-103.01351650100669,-107.47091117996895,3.733307159582186,53
